"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        25.0 to 29.9 percent","57,795","±3,759","8.2%","±0.5","9,559","±1,274","9.4%","±1.3","105,813","±5,483","10.0%","±0.5","32,892","±2,975","8.0%","±0.7","614,269","±12,791","12.3%","±0.2","108,606","±4,856","11.0%","±0.5","69,569","±4,103","11.4%","±0.6","16,873","±2,042","10.4%","±1.2","10,129","±1,809","11.3%","±2.0","300,426","±8,906","10.6%","±0.3","139,830","±6,918","9.2%","±0.5","20,973","±2,198","12.3%","±1.3","31,210","±3,283","11.2%","±1.1","213,717","±6,873","10.7%","±0.3","97,473","±4,533","8.5%","±0.4","50,655","±2,958","9.2%","±0.5","45,607","±2,771","10.4%","±0.6","56,575","±4,162","8.5%","±0.6","58,003","±4,088","9.8%","±0.7","23,001","±1,658","9.5%","±0.6","116,157","±4,992","10.9%","±0.4","123,410","±5,167","10.9%","±0.5","155,884","±6,031","9.3%","±0.3","107,611","±5,262","10.4%","±0.5","34,439","±3,111","9.4%","±0.8","89,119","±4,723","9.1%","±0.5","18,413","±2,138","11.1%","±1.3","31,310","±2,292","10.3%","±0.7","46,705","±3,910","11.0%","±0.9","29,952","±2,562","12.4%","±1.0","171,114","±6,678","12.5%","±0.5","28,899","±2,818","10.5%","±1.0","253,707","±6,866","10.6%","±0.3","157,094","±5,861","9.7%","±0.4","11,784","±1,675","10.8%","±1.5","169,134","±5,824","8.8%","±0.3","49,630","±2,634","9.5%","±0.5","79,057","±4,664","11.8%","±0.7","208,109","±6,740","10.1%","±0.3","20,617","±2,040","12.0%","±1.2","68,194","±4,266","9.1%","±0.5","15,202","±1,876","11.8%","±1.4","97,239","±4,855","9.8%","±0.5","363,788","±11,843","10.6%","±0.3","55,347","±3,261","11.4%","±0.6","12,872","±1,364","11.7%","±1.2","160,972","±5,882","11.3%","±0.4","151,657","±6,176","12.4%","±0.5","21,811","±2,211","9.2%","±0.9","101,534","±4,124","10.1%","±0.4","10,666","±1,702","11.5%","±1.7","35,368","±2,730","11.5%","±0.9"
"        30.0 to 34.9 percent","40,712","±3,611","5.8%","±0.5","8,090","±1,402","7.9%","±1.3","73,286","±4,372","6.9%","±0.4","21,812","±2,753","5.3%","±0.6","440,386","±10,836","8.8%","±0.2","74,205","±3,946","7.5%","±0.4","45,657","±3,537","7.5%","±0.6","11,035","±1,519","6.8%","±0.9","5,937","±1,063","6.6%","±1.2","209,505","±8,691","7.4%","±0.3","87,935","±4,958","5.8%","±0.3","16,244","±1,887","9.5%","±1.0","22,586","±2,800","8.1%","±1.0","131,460","±5,861","6.6%","±0.3","55,177","±3,751","4.8%","±0.3","29,661","±2,372","5.4%","±0.4","25,669","±2,434","5.9%","±0.5","36,807","±2,934","5.5%","±0.4","34,099","±3,444","5.8%","±0.6","15,213","±1,767","6.3%","±0.7","73,662","±4,828","6.9%","±0.4","84,278","±4,296","7.4%","±0.4","97,479","±4,098","5.8%","±0.2","65,622","±3,364","6.3%","±0.3","22,297","±2,477","6.1%","±0.7","55,305","±2,732","5.6%","±0.3","11,439","±1,623","6.9%","±1.0","18,580","±1,784","6.1%","±0.6","30,211","±3,092","7.1%","±0.7","17,468","±1,879","7.2%","±0.8","117,511","±5,623","8.6%","±0.4","19,471","±2,143","7.1%","±0.8","174,527","±5,848","7.3%","±0.2","96,093","±5,387","5.9%","±0.3","6,084","±1,248","5.6%","±1.1","107,300","±4,588","5.6%","±0.2","31,225","±2,574","6.0%","±0.5","50,249","±3,239","7.5%","±0.4","137,069","±5,131","6.7%","±0.2","13,250","±1,924","7.7%","±1.1","43,843","±3,229","5.8%","±0.4","6,421","±1,023","5.0%","±0.8","58,171","±4,378","5.9%","±0.4","226,697","±9,151","6.6%","±0.3","36,464","±2,550","7.5%","±0.5","9,529","±1,373","8.6%","±1.2","104,334","±4,156","7.3%","±0.3","96,918","±4,868","7.9%","±0.4","12,503","±1,629","5.3%","±0.6","59,665","±3,157","6.0%","±0.3","6,078","±1,410","6.6%","±1.5","27,297","±2,944","8.9%","±0.9"
"        35.0 percent or more","121,827","±5,611","17.4%","±0.7","21,731","±2,080","21.3%","±1.9","223,734","±7,160","21.2%","±0.6","65,866","±3,775","15.9%","±0.9","1,479,298","±17,649","29.6%","±0.3","194,984","±7,324","19.7%","±0.7","142,714","±5,348","23.4%","±0.9","34,140","±3,019","21.1%","±1.8","18,049","±1,659","20.1%","±1.8","721,137","±13,063","25.5%","±0.4","295,146","±10,305","19.4%","±0.6","50,525","±3,553","29.5%","±1.9","50,088","±3,788","18.0%","±1.3","412,709","±9,729","20.7%","±0.4","163,220","±6,153","14.2%","±0.5","74,810","±3,622","13.6%","±0.7","61,114","±3,269","14.0%","±0.7","108,575","±4,543","16.3%","±0.6","116,060","±5,578","19.6%","±0.9","48,358","±3,609","20.0%","±1.4","215,663","±7,288","20.2%","±0.7","248,611","±7,752","22.0%","±0.6","286,217","±6,905","17.0%","±0.4","159,920","±5,698","15.4%","±0.5","71,005","±3,823","19.4%","±1.0","157,143","±5,707","16.0%","±0.6","34,203","±2,597","20.6%","±1.5","45,128","±3,080","14.9%","±0.9","97,402","±4,888","22.9%","±1.0","47,640","±3,013","19.7%","±1.1","353,188","±9,396","25.8%","±0.6","62,847","±4,404","22.8%","±1.4","617,315","±12,018","25.9%","±0.4","294,740","±9,812","18.2%","±0.5","12,329","±1,596","11.3%","±1.4","288,132","±7,673","15.0%","±0.4","93,997","±3,965","17.9%","±0.7","162,078","±6,182","24.2%","±0.8","363,524","±7,539","17.7%","±0.4","41,094","±3,449","23.9%","±1.6","144,448","±6,377","19.3%","±0.8","18,071","±1,936","14.1%","±1.4","178,592","±6,997","18.0%","±0.6","654,539","±14,883","19.1%","±0.4","79,228","±3,537","16.4%","±0.7","25,853","±2,287","23.5%","±1.7","267,734","±7,846","18.8%","±0.5","256,079","±7,627","21.0%","±0.6","39,919","±3,165","16.8%","±1.3","164,314","±5,928","16.4%","±0.6","16,114","±1,996","17.4%","±2.0","104,533","±6,449","34.1%","±1.8"
"    Not computed","4,659","±1,194","(X)","(X)","387","±194","(X)","(X)","9,678","±1,775","(X)","(X)","2,899","±925","(X)","(X)","27,635","±2,790","(X)","(X)","5,285","±1,446","(X)","(X)","2,246","±819","(X)","(X)","2,556","±952","(X)","(X)","611","±305","(X)","(X)","26,078","±2,823","(X)","(X)","10,770","±2,243","(X)","(X)","1,174","±496","(X)","(X)","2,657","±943","(X)","(X)","9,176","±1,565","(X)","(X)","5,863","±1,054","(X)","(X)","2,279","±713","(X)","(X)","1,929","±702","(X)","(X)","3,035","±765","(X)","(X)","5,707","±1,462","(X)","(X)","1,302","±604","(X)","(X)","4,123","±946","(X)","(X)","3,874","±922","(X)","(X)","7,584","±1,140","(X)","(X)","2,780","±767","(X)","(X)","2,112","±669","(X)","(X)","4,452","±1,040","(X)","(X)","1,137","±530","(X)","(X)","1,031","±488","(X)","(X)","1,779","±554","(X)","(X)","669","±468","(X)","(X)","5,219","±1,176","(X)","(X)","4,436","±1,398","(X)","(X)","10,704","±1,701","(X)","(X)","8,316","±1,579","(X)","(X)","169","±145","(X)","(X)","6,425","±1,210","(X)","(X)","2,393","±646","(X)","(X)","3,933","±1,116","(X)","(X)","9,870","±1,624","(X)","(X)","573","±495","(X)","(X)","4,180","±1,070","(X)","(X)","582","±300","(X)","(X)","5,638","±1,347","(X)","(X)","18,787","±2,732","(X)","(X)","865","±305","(X)","(X)","118","±100","(X)","(X)","6,443","±1,279","(X)","(X)","5,295","±1,236","(X)","(X)","1,188","±616","(X)","(X)","3,287","±654","(X)","(X)","380","±610","(X)","(X)","5,724","±1,570","(X)","(X)"
"    Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)","537,654","±10,139","537,654","(X)","56,512","±2,806","56,512","(X)","575,449","±9,451","575,449","(X)","332,432","±7,769","332,432","(X)","2,067,153","±18,688","2,067,153","(X)","394,438","±7,756","394,438","(X)","284,073","±5,749","284,073","(X)","87,845","±3,449","87,845","(X)","28,355","±2,019","28,355","(X)","2,118,900","±20,957","2,118,900","(X)","809,008","±11,704","809,008","(X)","94,061","±3,578","94,061","(X)","152,971","±5,456","152,971","(X)","1,157,909","±12,385","1,157,909","(X)","600,948","±9,904","600,948","(X)","342,527","±7,385","342,527","(X)","301,400","±6,539","301,400","(X)","470,073","±9,575","470,073","(X)","525,133","±8,875","525,133","(X)","151,257","±4,293","151,257","(X)","395,294","±7,451","395,294","(X)","483,067","±9,262","483,067","(X)","1,096,341","±11,390","1,096,341","(X)","504,112","±7,103","504,112","(X)","373,055","±8,905","373,055","(X)","599,646","±9,143","599,646","(X)","124,173","±4,280","124,173","(X)","193,593","±4,197","193,593","(X)","188,418","±5,215","188,418","(X)","125,196","±4,187","125,196","(X)","671,959","±9,307","671,959","(X)","234,717","±5,092","234,717","(X)","1,516,555","±16,244","1,516,555","(X)","940,307","±12,507","940,307","(X)","89,987","±2,950","89,987","(X)","1,127,359","±13,824","1,127,359","(X)","429,350","±5,644","429,350","(X)","330,259","±7,405","330,259","(X)","1,337,385","±12,545","1,337,385","(X)","75,880","±3,719","75,880","(X)","544,169","±10,402","544,169","(X)","102,794","±3,230","102,794","(X)","685,615","±11,651","685,615","(X)","2,491,445","±23,653","2,491,445","(X)","195,804","±4,584","195,804","(X)","67,161","±2,838","67,161","(X)","637,951","±11,073","637,951","(X)","549,086","±7,657","549,086","(X)","275,961","±5,893","275,961","(X)","557,094","±7,915","557,094","(X)","66,287","±3,455","66,287","(X)","467,632","±7,648","467,632","(X)"
"        Less than 10.0 percent","283,150","±7,851","52.7%","±1.1","25,642","±1,800","45.4%","±2.6","301,784","±6,081","52.4%","±0.7","171,547","±6,003","51.6%","±1.3","951,714","±14,930","46.0%","±0.6","208,643","±5,422","52.9%","±0.9","86,768","±4,158","30.5%","±1.4","47,296","±2,867","53.8%","±2.7","15,397","±1,922","54.3%","±5.0","903,509","±14,791","42.6%","±0.5","414,307","±10,232","51.2%","±1.0","50,681","±2,588","53.9%","±1.9","80,185","±4,180","52.4%","±2.1","435,214","±8,386","37.6%","±0.6","315,906","±6,362","52.6%","±0.8","156,584","±4,480","45.7%","±1.0","132,276","±4,316","43.9%","±1.1","230,071","±6,176","48.9%","±1.1","277,743","±8,288","52.9%","±1.2","61,775","±2,826","40.8%","±1.6","187,087","±5,540","47.3%","±1.0","165,861","±5,262","34.3%","±0.9","460,479","±8,521","42.0%","±0.7","244,997","±4,919","48.6%","±0.8","186,018","±6,947","49.9%","±1.4","280,790","±6,611","46.8%","±1.0","56,300","±3,262","45.3%","±2.0","86,514","±3,237","44.7%","±1.4","103,045","±4,307","54.7%","±1.6","38,312","±2,545","30.6%","±1.8","176,809","±5,867","26.3%","±0.7","120,228","±4,703","51.2%","±1.7","564,278","±12,075","37.2%","±0.7","466,286","±9,003","49.6%","±0.7","52,081","±2,357","57.9%","±2.2","501,218","±10,139","44.5%","±0.7","210,570","±4,955","49.0%","±1.0","133,105","±5,504","40.3%","±1.2","537,464","±8,413","40.2%","±0.6","26,759","±2,634","35.3%","±2.7","274,776","±7,705","50.5%","±1.0","50,364","±2,671","49.0%","±2.0","358,275","±8,061","52.3%","±0.9","1,119,322","±17,388","44.9%","±0.5","117,041","±4,313","59.8%","±1.7","18,261","±1,534","27.2%","±1.9","333,958","±8,960","52.3%","±0.9","245,460","±6,160","44.7%","±1.0","146,322","±4,816","53.0%","±1.4","225,752","±5,617","40.5%","±0.8","33,915","±2,477","51.2%","±2.7","258,056","±8,108","55.2%","±1.2"
"        10.0 to 14.9 percent","96,990","±4,916","18.0%","±0.9","10,489","±1,147","18.6%","±1.8","100,863","±3,926","17.5%","±0.6","66,352","±3,969","20.0%","±1.1","350,571","±8,463","17.0%","±0.4","70,760","±3,630","17.9%","±0.8","59,462","±3,393","20.9%","±1.1","12,780","±1,821","14.5%","±2.0","4,835","±953","17.1%","±3.3","397,321","±10,882","18.8%","±0.5","150,674","±5,887","18.6%","±0.7","13,477","±1,659","14.3%","±1.7","29,406","±2,768","19.2%","±1.7","245,041","±7,103","21.2%","±0.5","112,846","±5,483","18.8%","±0.8","72,672","±4,024","21.2%","±0.9","65,831","±3,157","21.8%","±1.0","96,282","±4,892","20.5%","±1.0","96,657","±4,665","18.4%","±0.9","31,201","±2,491","20.6%","±1.5","74,353","±4,236","18.8%","±0.9","93,646","±4,424","19.4%","±0.9","229,191","±6,050","20.9%","±0.5","99,923","±3,786","19.8%","±0.7","70,251","±4,435","18.8%","±1.1","125,811","±5,042","21.0%","±0.8","24,839","±2,106","20.0%","±1.6","39,435","±2,579","20.4%","±1.3","30,756","±2,256","16.3%","±1.1","29,300","±2,353","23.4%","±1.7","139,892","±5,538","20.8%","±0.8","41,990","±3,079","17.9%","±1.2","285,136","±7,488","18.8%","±0.5","172,577","±5,910","18.4%","±0.6","14,158","±1,626","15.7%","±1.6","236,668","±5,914","21.0%","±0.5","85,790","±3,763","20.0%","±0.8","63,373","±3,436","19.2%","±1.0","270,464","±6,405","20.2%","±0.4","15,290","±1,609","20.2%","±2.0","103,064","±4,979","18.9%","±0.8","20,846","±1,576","20.3%","±1.4","127,705","±6,272","18.6%","±0.8","505,747","±12,143","20.3%","±0.4","32,507","±2,772","16.6%","±1.4","15,362","±1,546","22.9%","±2.1","119,187","±5,482","18.7%","±0.8","111,194","±4,893","20.3%","±0.9","50,657","±2,687","18.4%","±0.9","122,467","±4,148","22.0%","±0.7","13,843","±1,691","20.9%","±2.1","81,192","±4,845","17.4%","±1.1"
"        15.0 to 19.9 percent","53,723","±3,891","10.0%","±0.7","6,923","±1,243","12.3%","±2.0","56,544","±3,359","9.8%","±0.5","31,936","±2,645","9.6%","±0.8","208,198","±6,221","10.1%","±0.3","35,697","±2,462","9.1%","±0.6","37,714","±2,697","13.3%","±0.9","7,950","±1,179","9.1%","±1.3","2,391","±696","8.4%","±2.5","238,720","±7,462","11.3%","±0.3","77,817","±4,235","9.6%","±0.5","9,234","±1,285","9.8%","±1.3","14,941","±2,437","9.8%","±1.4","138,975","±5,458","12.0%","±0.4","58,306","±3,351","9.7%","±0.5","38,609","±2,224","11.3%","±0.6","33,547","±2,076","11.1%","±0.7","50,089","±3,672","10.7%","±0.7","49,903","±3,448","9.5%","±0.6","16,865","±1,917","11.1%","±1.2","39,593","±3,021","10.0%","±0.7","59,014","±3,353","12.2%","±0.7","130,302","±4,624","11.9%","±0.4","55,554","±2,701","11.0%","±0.5","40,058","±3,001","10.7%","±0.8","64,240","±2,819","10.7%","±0.4","15,615","±1,799","12.6%","±1.4","23,344","±1,797","12.1%","±0.9","15,980","±2,052","8.5%","±1.1","14,879","±1,600","11.9%","±1.2","84,140","±3,999","12.5%","±0.6","21,756","±2,088","9.3%","±0.9","183,257","±6,077","12.1%","±0.4","101,258","±5,248","10.8%","±0.5","7,676","±1,108","8.5%","±1.2","133,749","±5,470","11.9%","±0.5","47,024","±2,256","11.0%","±0.5","38,921","±2,524","11.8%","±0.7","163,765","±6,142","12.2%","±0.4","8,248","±1,194","10.9%","±1.5","53,519","±3,493","9.8%","±0.6","10,255","±1,221","10.0%","±1.1","69,945","±4,505","10.2%","±0.6","280,196","±7,725","11.2%","±0.3","15,919","±1,768","8.1%","±0.9","9,311","±1,036","13.9%","±1.5","61,804","±3,482","9.7%","±0.5","60,476","±3,461","11.0%","±0.6","26,686","±2,344","9.7%","±0.8","70,361","±3,383","12.6%","±0.6","5,577","±1,158","8.4%","±1.7","41,033","±3,134","8.8%","±0.7"
"        20.0 to 24.9 percent","31,710","±2,386","5.9%","±0.4","3,347","±889","5.9%","±1.5","32,074","±2,472","5.6%","±0.4","21,519","±1,899","6.5%","±0.6","135,599","±5,347","6.6%","±0.3","21,538","±1,948","5.5%","±0.5","24,500","±2,307","8.6%","±0.8","4,651","±1,018","5.3%","±1.1","1,419","±608","5.0%","±2.1","149,537","±6,207","7.1%","±0.3","48,065","±3,790","5.9%","±0.4","6,686","±1,212","7.1%","±1.3","8,103","±1,559","5.3%","±1.0","94,140","±4,781","8.1%","±0.4","34,370","±3,017","5.7%","±0.5","22,664","±1,862","6.6%","±0.5","20,806","±1,889","6.9%","±0.6","27,450","±2,408","5.8%","±0.5","29,324","±2,626","5.6%","±0.5","11,908","±1,501","7.9%","±1.0","25,231","±1,982","6.4%","±0.5","40,551","±3,076","8.4%","±0.6","78,473","±3,207","7.2%","±0.3","32,400","±2,145","6.4%","±0.4","20,965","±2,078","5.6%","±0.5","40,829","±3,476","6.8%","±0.6","8,188","±1,283","6.6%","±1.0","13,402","±1,375","6.9%","±0.7","11,776","±1,833","6.2%","±1.0","10,722","±1,257","8.6%","±0.9","60,939","±3,890","9.1%","±0.6","14,091","±1,809","6.0%","±0.7","112,021","±4,538","7.4%","±0.3","61,051","±3,593","6.5%","±0.4","4,185","±956","4.7%","±1.1","75,276","±4,051","6.7%","±0.3","25,195","±1,805","5.9%","±0.4","25,944","±2,594","7.9%","±0.8","105,418","±4,078","7.9%","±0.3","5,292","±957","7.0%","±1.2","31,640","±2,782","5.8%","±0.5","5,696","±962","5.5%","±0.9","38,574","±3,521","5.6%","±0.5","167,203","±7,402","6.7%","±0.3","9,807","±1,515","5.0%","±0.8","7,061","±1,252","10.5%","±1.7","36,255","±2,608","5.7%","±0.4","38,595","±2,931","7.0%","±0.5","15,033","±1,915","5.4%","±0.7","41,049","±2,324","7.4%","±0.4","3,895","±939","5.9%","±1.4","23,549","±2,545","5.0%","±0.5"
"        25.0 to 29.9 percent","20,513","±1,911","3.8%","±0.4","2,592","±622","4.6%","±1.1","20,058","±2,099","3.5%","±0.4","11,760","±1,610","3.5%","±0.5","95,498","±5,197","4.6%","±0.3","14,090","±1,837","3.6%","±0.5","17,100","±2,015","6.0%","±0.7","3,036","±932","3.5%","±1.0","1,381","±614","4.9%","±2.1","96,281","±4,451","4.5%","±0.2","31,660","±2,852","3.9%","±0.4","2,680","±685","2.8%","±0.7","5,181","±1,100","3.4%","±0.7","57,605","±3,837","5.0%","±0.3","19,910","±2,329","3.3%","±0.4","15,331","±1,608","4.5%","±0.5","12,146","±1,476","4.0%","±0.5","17,278","±1,987","3.7%","±0.4","16,287","±2,305","3.1%","±0.4","8,400","±1,323","5.6%","±0.9","16,299","±1,500","4.1%","±0.4","26,610","±2,604","5.5%","±0.5","50,534","±3,127","4.6%","±0.3","18,134","±1,430","3.6%","±0.3","14,736","±1,865","4.0%","±0.5","23,375","±2,308","3.9%","±0.4","5,064","±1,005","4.1%","±0.8","8,450","±1,056","4.4%","±0.5","6,888","±1,247","3.7%","±0.6","7,871","±1,473","6.3%","±1.1","41,079","±3,276","6.1%","±0.5","8,251","±1,380","3.5%","±0.6","81,518","±4,186","5.4%","±0.3","36,188","±3,548","3.8%","±0.4","3,112","±749","3.5%","±0.8","46,560","±2,688","4.1%","±0.2","18,071","±1,743","4.2%","±0.4","14,742","±1,781","4.5%","±0.5","65,247","±3,712","4.9%","±0.3","4,983","±957","6.6%","±1.2","19,332","±2,155","3.6%","±0.4","4,918","±911","4.8%","±0.9","23,097","±2,223","3.4%","±0.3","104,762","±5,582","4.2%","±0.2","5,946","±1,113","3.0%","±0.6","3,361","±698","5.0%","±1.0","24,196","±2,812","3.8%","±0.4","21,822","±2,290","4.0%","±0.4","10,643","±1,650","3.9%","±0.6","27,430","±1,812","4.9%","±0.3","1,588","±572","2.4%","±0.8","15,072","±2,107","3.2%","±0.4"
"        30.0 to 34.9 percent","11,616","±1,721","2.2%","±0.3","1,638","±482","2.9%","±0.9","14,216","±2,007","2.5%","±0.3","7,032","±1,483","2.1%","±0.5","62,353","±3,462","3.0%","±0.2","7,648","±1,040","1.9%","±0.3","11,122","±1,415","3.9%","±0.5","2,698","±841","3.1%","±0.9","442","±280","1.6%","±1.0","69,663","±4,465","3.3%","±0.2","17,986","±2,460","2.2%","±0.3","1,924","±593","2.0%","±0.6","3,278","±903","2.1%","±0.6","40,610","±3,072","3.5%","±0.3","14,046","±1,892","2.3%","±0.3","9,244","±1,167","2.7%","±0.3","8,656","±1,367","2.9%","±0.4","10,773","±1,685","2.3%","±0.3","10,612","±1,618","2.0%","±0.3","5,052","±898","3.3%","±0.6","11,871","±1,768","3.0%","±0.5","20,506","±2,503","4.2%","±0.5","30,901","±2,696","2.8%","±0.2","12,369","±1,345","2.5%","±0.3","9,505","±1,624","2.5%","±0.4","14,249","±1,956","2.4%","±0.3","2,997","±628","2.4%","±0.5","4,794","±767","2.5%","±0.4","4,668","±1,030","2.5%","±0.5","4,882","±1,006","3.9%","±0.8","31,586","±2,890","4.7%","±0.4","5,944","±1,254","2.5%","±0.5","54,201","±3,135","3.6%","±0.2","24,594","±2,412","2.6%","±0.2","1,809","±510","2.0%","±0.6","32,260","±2,997","2.9%","±0.3","10,107","±1,043","2.4%","±0.2","9,808","±1,365","3.0%","±0.4","45,957","±2,838","3.4%","±0.2","3,587","±867","4.7%","±1.1","14,117","±2,151","2.6%","±0.4","2,622","±730","2.6%","±0.7","17,063","±1,949","2.5%","±0.3","73,848","±5,007","3.0%","±0.2","2,488","±598","1.3%","±0.3","2,918","±588","4.3%","±0.9","14,611","±1,926","2.3%","±0.3","15,422","±1,723","2.8%","±0.3","7,163","±1,613","2.6%","±0.6","17,139","±1,752","3.1%","±0.3","1,537","±566","2.3%","±0.9","9,595","±1,723","2.1%","±0.4"
