"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        9 rooms or more","241,584","±8,151","10.8%","±0.4","23,474","±2,338","7.6%","±0.8","210,061","±6,919","7.1%","±0.2","107,330","±3,731","7.9%","±0.3","931,325","±11,649","6.6%","±0.1","401,422","±7,251","17.2%","±0.3","177,757","±4,807","11.9%","±0.3","63,116","±3,607","14.8%","±0.8","28,858","±2,081","9.2%","±0.7","559,872","±11,745","6.0%","±0.1","604,509","±12,099","14.3%","±0.3","29,060","±1,887","5.4%","±0.4","108,316","±5,549","15.5%","±0.8","648,468","±11,021","12.2%","±0.2","370,855","±8,854","13.0%","±0.3","217,583","±5,265","15.8%","±0.4","187,675","±4,707","14.9%","±0.4","219,985","±6,588","11.2%","±0.3","148,943","±6,425","7.3%","±0.3","66,443","±3,733","9.1%","±0.5","489,248","±7,903","20.0%","±0.3","330,978","±7,732","11.6%","±0.3","576,086","±8,780","12.6%","±0.2","454,167","±6,965","18.8%","±0.3","107,479","±4,264","8.2%","±0.3","334,886","±7,132","12.1%","±0.3","69,811","±3,576","14.0%","±0.7","148,693","±4,869","18.0%","±0.6","86,539","±3,774","7.1%","±0.3","72,982","±3,438","11.7%","±0.5","508,840","±7,842","14.1%","±0.2","58,322","±3,636","6.4%","±0.4","773,918","±11,653","9.4%","±0.1","489,882","±9,662","10.8%","±0.2","66,579","±3,072","18.1%","±0.8","676,287","±10,950","13.1%","±0.2","133,846","±4,991","7.8%","±0.3","184,345","±6,346","10.6%","±0.4","765,747","±8,981","13.6%","±0.2","38,742","±2,381","8.4%","±0.5","236,098","±8,062","10.6%","±0.4","63,404","±2,576","16.5%","±0.7","338,528","±7,632","11.6%","±0.3","1,015,985","±17,087","9.4%","±0.2","257,040","±5,943","24.4%","±0.6","37,620","±2,284","11.4%","±0.7","620,850","±10,345","17.8%","±0.3","390,692","±8,875","12.9%","±0.3","90,805","±3,912","10.2%","±0.4","321,637","±6,821","12.1%","±0.3","41,149","±2,597","15.2%","±1.0","21,448","±1,803","1.4%","±0.1"
"        Median rooms","5.7","±0.1","(X)","(X)","4.8","±0.2","(X)","(X)","5.3","±0.1","(X)","(X)","5.4","±0.1","(X)","(X)","5.0","±0.1","(X)","(X)","5.7","±0.1","(X)","(X)","5.6","±0.1","(X)","(X)","6.2","±0.2","(X)","(X)","4.1","±0.1","(X)","(X)","5.1","±0.1","(X)","(X)","5.8","±0.1","(X)","(X)","4.6","±0.1","(X)","(X)","5.7","±0.1","(X)","(X)","5.6","±0.1","(X)","(X)","5.8","±0.1","(X)","(X)","5.9","±0.1","(X)","(X)","5.9","±0.1","(X)","(X)","5.5","±0.2","(X)","(X)","5.3","±0.1","(X)","(X)","5.3","±0.1","(X)","(X)","6.2","±0.1","(X)","(X)","5.5","±0.1","(X)","(X)","5.7","±0.1","(X)","(X)","6.0","±0.1","(X)","(X)","5.5","±0.1","(X)","(X)","5.6","±0.1","(X)","(X)","5.4","±0.1","(X)","(X)","5.9","±0.2","(X)","(X)","5.2","±0.1","(X)","(X)","5.6","±0.1","(X)","(X)","5.7","±0.1","(X)","(X)","5.3","±0.1","(X)","(X)","5.0","±0.1","(X)","(X)","5.5","±0.1","(X)","(X)","5.6","±0.1","(X)","(X)","5.9","±0.1","(X)","(X)","5.4","±0.1","(X)","(X)","5.4","±0.1","(X)","(X)","6.0","±0.1","(X)","(X)","5.2","±0.2","(X)","(X)","5.6","±0.1","(X)","(X)","5.8","±0.1","(X)","(X)","5.6","±0.1","(X)","(X)","5.3","±0.1","(X)","(X)","6.4","±0.1","(X)","(X)","5.5","±0.2","(X)","(X)","6.0","±0.1","(X)","(X)","5.5","±0.1","(X)","(X)","5.7","±0.1","(X)","(X)","5.5","±0.1","(X)","(X)","5.7","±0.1","(X)","(X)","4.8","±0.1","(X)","(X)"
"BEDROOMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total housing units","2,230,180","±397","2,230,180","(X)","310,672","±143","310,672","(X)","2,961,136","±361","2,961,136","(X)","1,354,801","±173","1,354,801","(X)","14,061,375","±838","14,061,375","(X)","2,339,140","±478","2,339,140","(X)","1,499,145","±419","1,499,145","(X)","426,154","±87","426,154","(X)","313,703","±112","313,703","(X)","9,302,140","±467","9,302,140","(X)","4,219,103","±579","4,219,103","(X)","537,170","±125","537,170","(X)","700,829","±163","700,829","(X)","5,327,165","±359","5,327,165","(X)","2,854,595","±440","2,854,595","(X)","1,380,087","±310","1,380,087","(X)","1,259,870","±209","1,259,870","(X)","1,965,577","±264","1,965,577","(X)","2,037,067","±323","2,037,067","(X)","730,786","±232","730,786","(X)","2,447,211","±257","2,447,211","(X)","2,858,087","±339","2,858,087","(X)","4,560,164","±487","4,560,164","(X)","2,409,701","±814","2,409,701","(X)","1,307,492","±165","1,307,492","(X)","2,760,226","±407","2,760,226","(X)","497,749","±127","497,749","(X)","827,191","±244","827,191","(X)","1,221,759","±142","1,221,759","(X)","625,337","±147","625,337","(X)","3,604,688","±395","3,604,688","(X)","917,641","±184","917,641","(X)","8,232,039","±1,017","8,232,039","(X)","4,540,697","±422","4,540,697","(X)","368,545","±285","368,545","(X)","5,164,400","±423","5,164,400","(X)","1,721,072","±268","1,721,072","(X)","1,732,887","±235","1,732,887","(X)","5,611,995","±854","5,611,995","(X)","462,598","±288","462,598","(X)","2,236,262","±246","2,236,262","(X)","383,827","±214","383,827","(X)","2,919,698","±359","2,919,698","(X)","10,754,268","±644","10,754,268","(X)","1,054,242","±147","1,054,242","(X)","329,539","±103","329,539","(X)","3,491,185","±609","3,491,185","(X)","3,025,802","±1,111","3,025,802","(X)","886,710","±427","886,710","(X)","2,668,443","±615","2,668,443","(X)","270,625","±109","270,625","(X)","1,555,880","±8,239","1,555,880","(X)"
"        No bedroom","28,044","±2,964","1.3%","±0.1","20,372","±1,833","6.6%","±0.6","82,811","±4,888","2.8%","±0.2","33,512","±3,224","2.5%","±0.2","612,477","±11,807","4.4%","±0.1","54,865","±3,747","2.3%","±0.2","35,452","±3,454","2.4%","±0.2","4,548","±1,040","1.1%","±0.2","29,094","±2,861","9.3%","±0.9","203,211","±7,077","2.2%","±0.1","64,912","±3,834","1.5%","±0.1","30,594","±2,758","5.7%","±0.5","18,186","±2,409","2.6%","±0.3","167,128","±7,626","3.1%","±0.1","42,601","±3,616","1.5%","±0.1","19,232","±2,061","1.4%","±0.1","27,274","±2,637","2.2%","±0.2","31,236","±2,848","1.6%","±0.1","31,527","±2,641","1.5%","±0.1","21,324","±1,834","2.9%","±0.3","44,703","±3,626","1.8%","±0.1","80,044","±5,108","2.8%","±0.2","75,893","±4,157","1.7%","±0.1","53,025","±3,420","2.2%","±0.1","19,873","±2,640","1.5%","±0.2","46,292","±3,632","1.7%","±0.1","17,813","±2,300","3.6%","±0.5","14,026","±1,678","1.7%","±0.2","42,712","±3,074","3.5%","±0.3","13,895","±2,184","2.2%","±0.3","95,116","±5,251","2.6%","±0.1","28,111","±2,660","3.1%","±0.3","403,967","±11,555","4.9%","±0.1","74,724","±4,838","1.6%","±0.1","8,967","±1,593","2.4%","±0.4","83,354","±4,588","1.6%","±0.1","36,540","±2,807","2.1%","±0.2","56,641","±4,250","3.3%","±0.2","125,635","±5,372","2.2%","±0.1","13,653","±2,196","3.0%","±0.5","30,471","±3,129","1.4%","±0.1","8,296","±1,554","2.2%","±0.4","48,086","±4,038","1.6%","±0.1","238,932","±8,148","2.2%","±0.1","19,379","±2,483","1.8%","±0.2","14,303","±1,694","4.3%","±0.5","64,288","±4,370","1.8%","±0.1","102,956","±4,982","3.4%","±0.2","21,151","±2,311","2.4%","±0.3","56,013","±4,258","2.1%","±0.2","5,696","±1,399","2.1%","±0.5","29,605","±2,406","1.9%","±0.2"
"        1 bedroom","137,008","±6,068","6.1%","±0.3","40,085","±1,997","12.9%","±0.6","323,935","±8,665","10.9%","±0.3","101,415","±4,814","7.5%","±0.4","1,902,303","±17,746","13.5%","±0.1","260,491","±8,506","11.1%","±0.4","193,225","±5,972","12.9%","±0.4","31,140","±2,479","7.3%","±0.6","102,535","±4,038","32.7%","±1.3","919,091","±14,072","9.9%","±0.2","316,429","±10,431","7.5%","±0.2","72,654","±4,040","13.5%","±0.8","46,638","±3,690","6.7%","±0.5","603,798","±13,139","11.3%","±0.2","258,299","±7,596","9.0%","±0.3","126,794","±4,816","9.2%","±0.3","121,476","±5,225","9.6%","±0.4","163,247","±6,835","8.3%","±0.3","186,011","±7,673","9.1%","±0.4","85,894","±3,369","11.8%","±0.5","241,631","±7,216","9.9%","±0.3","396,015","±9,147","13.9%","±0.3","418,026","±9,499","9.2%","±0.2","283,746","±7,266","11.8%","±0.3","76,299","±4,602","5.8%","±0.4","265,607","±7,760","9.6%","±0.3","49,639","±3,057","10.0%","±0.6","87,819","±3,992","10.6%","±0.5","125,876","±5,524","10.3%","±0.5","68,951","±3,515","11.0%","±0.6","504,281","±11,017","14.0%","±0.3","78,827","±4,092","8.6%","±0.4","1,565,913","±17,365","19.0%","±0.2","304,037","±8,349","6.7%","±0.2","36,224","±2,949","9.8%","±0.8","479,958","±10,644","9.3%","±0.2","150,292","±5,223","8.7%","±0.3","172,325","±7,041","9.9%","±0.4","581,181","±10,397","10.4%","±0.2","66,044","±3,777","14.3%","±0.8","128,615","±5,417","5.8%","±0.2","37,306","±2,784","9.7%","±0.7","224,454","±7,610","7.7%","±0.3","1,361,852","±18,651","12.7%","±0.2","74,798","±4,436","7.1%","±0.4","36,926","±2,227","11.2%","±0.7","288,511","±8,251","8.3%","±0.2","349,170","±8,923","11.5%","±0.3","66,015","±3,749","7.4%","±0.4","262,841","±6,432","9.8%","±0.2","21,983","±2,309","8.1%","±0.9","88,115","±4,176","5.7%","±0.3"
"        2 bedrooms","518,368","±11,981","23.2%","±0.5","80,514","±3,878","25.9%","±1.2","791,280","±12,178","26.7%","±0.4","366,789","±8,744","27.1%","±0.6","3,885,831","±26,343","27.6%","±0.2","583,069","±10,632","24.9%","±0.5","412,915","±9,682","27.5%","±0.6","86,136","±4,207","20.2%","±1.0","81,094","±4,242","25.9%","±1.4","3,104,560","±24,706","33.4%","±0.3","953,620","±14,174","22.6%","±0.3","142,136","±4,664","26.5%","±0.9","162,093","±5,709","23.1%","±0.8","1,517,703","±15,022","28.5%","±0.3","752,481","±11,559","26.4%","±0.4","380,007","±8,569","27.5%","±0.6","333,323","±6,729","26.5%","±0.5","530,526","±10,340","27.0%","±0.5","496,842","±10,887","24.4%","±0.5","226,355","±5,164","31.0%","±0.7","535,441","±10,253","21.9%","±0.4","798,619","±11,604","27.9%","±0.4","1,163,024","±13,870","25.5%","±0.3","619,504","±9,179","25.7%","±0.4","295,499","±9,376","22.6%","±0.7","747,129","±12,325","27.1%","±0.4","138,683","±4,087","27.9%","±0.8","222,202","±4,779","26.9%","±0.6","319,530","±7,818","26.2%","±0.6","182,867","±5,693","29.2%","±0.9","954,211","±12,532","26.5%","±0.3","231,302","±6,552","25.2%","±0.7","2,196,255","±20,868","26.7%","±0.3","1,156,086","±14,886","25.5%","±0.3","111,029","±4,165","30.1%","±1.1","1,344,361","±15,528","26.0%","±0.3","420,503","±8,069","24.4%","±0.5","469,639","±9,519","27.1%","±0.5","1,274,152","±14,224","22.7%","±0.3","145,755","±5,545","31.5%","±1.2","551,104","±9,914","24.6%","±0.4","106,467","±3,875","27.7%","±1.0","769,079","±13,355","26.3%","±0.5","2,441,655","±22,310","22.7%","±0.2","206,477","±6,423","19.6%","±0.6","87,897","±2,834","26.7%","±0.9","804,042","±13,390","23.0%","±0.4","775,301","±12,746","25.6%","±0.4","239,977","±6,183","27.1%","±0.7","768,784","±9,948","28.8%","±0.4","65,820","±3,889","24.3%","±1.4","319,953","±7,329","20.6%","±0.5"
"        3 bedrooms","1,118,073","±14,102","50.1%","±0.6","109,186","±4,246","35.1%","±1.4","1,113,424","±12,231","37.6%","±0.4","653,062","±11,198","48.2%","±0.8","4,653,464","±27,631","33.1%","±0.2","786,702","±11,067","33.6%","±0.5","536,042","±8,949","35.8%","±0.6","190,724","±5,048","44.8%","±1.2","60,416","±2,937","19.3%","±0.9","3,591,847","±22,552","38.6%","±0.2","1,794,200","±15,200","42.5%","±0.4","188,388","±4,951","35.1%","±0.9","295,615","±6,951","42.2%","±1.0","1,932,325","±15,928","36.3%","±0.3","1,242,707","±12,546","43.5%","±0.4","530,921","±9,470","38.5%","±0.7","462,476","±7,270","36.7%","±0.6","875,328","±12,633","44.5%","±0.6","985,762","±12,193","48.4%","±0.6","276,250","±5,324","37.8%","±0.7","913,212","±11,360","37.3%","±0.5","983,078","±12,162","34.4%","±0.4","1,988,136","±13,017","43.6%","±0.3","807,096","±9,720","33.5%","±0.4","686,595","±8,842","52.5%","±0.7","1,137,570","±12,491","41.2%","±0.5","175,487","±4,117","35.3%","±0.8","300,963","±5,521","36.4%","±0.7","463,456","±7,772","37.9%","±0.6","236,769","±5,387","37.9%","±0.9","1,163,422","±14,241","32.3%","±0.4","429,832","±6,736","46.8%","±0.7","2,597,447","±20,528","31.6%","±0.2","2,165,486","±13,330","47.7%","±0.3","119,117","±4,918","32.3%","±1.3","2,191,456","±17,066","42.4%","±0.3","835,304","±8,560","48.5%","±0.5","714,677","±9,660","41.2%","±0.6","2,414,544","±16,182","43.0%","±0.3","170,541","±5,135","36.9%","±1.1","1,085,932","±12,089","48.6%","±0.5","127,761","±3,692","33.3%","±1.0","1,346,874","±14,568","46.1%","±0.5","4,389,632","±28,787","40.8%","±0.3","308,741","±6,553","29.3%","±0.6","125,708","±3,161","38.1%","±1.0","1,367,363","±13,751","39.2%","±0.4","1,122,532","±11,293","37.1%","±0.4","411,906","±6,273","46.5%","±0.7","1,083,062","±10,239","40.6%","±0.4","110,824","±4,455","41.0%","±1.6","876,864","±9,945","56.4%","±0.6"
"        4 bedrooms","354,745","±10,318","15.9%","±0.5","50,251","±2,836","16.2%","±0.9","528,574","±10,430","17.9%","±0.4","166,967","±6,750","12.3%","±0.5","2,403,820","±21,446","17.1%","±0.2","472,997","±8,513","20.2%","±0.4","250,921","±6,262","16.7%","±0.4","91,693","±3,463","21.5%","±0.8","29,613","±2,382","9.4%","±0.8","1,243,030","±14,656","13.4%","±0.2","787,596","±11,866","18.7%","±0.3","78,096","±3,054","14.5%","±0.6","124,867","±5,830","17.8%","±0.8","887,149","±10,959","16.7%","±0.2","451,371","±9,489","15.8%","±0.3","250,413","±6,416","18.1%","±0.5","240,605","±6,009","19.1%","±0.5","294,890","±7,339","15.0%","±0.4","295,077","±8,782","14.5%","±0.4","94,604","±4,135","12.9%","±0.6","531,527","±8,790","21.7%","±0.4","476,501","±9,017","16.7%","±0.3","747,814","±10,285","16.4%","±0.2","494,925","±7,578","20.5%","±0.3","194,450","±7,299","14.9%","±0.6","447,864","±8,017","16.2%","±0.3","81,599","±3,341","16.4%","±0.7","149,620","±4,257","18.1%","±0.5","221,628","±6,430","18.1%","±0.5","100,824","±4,403","16.1%","±0.7","685,074","±9,430","19.0%","±0.3","127,795","±5,199","13.9%","±0.6","1,123,739","±15,453","13.7%","±0.2","683,112","±11,972","15.0%","±0.3","66,823","±3,028","18.1%","±0.8","890,028","±11,742","17.2%","±0.2","241,885","±6,253","14.1%","±0.4","255,046","±6,487","14.7%","±0.4","980,768","±12,190","17.5%","±0.2","51,879","±3,508","11.2%","±0.8","353,895","±8,800","15.8%","±0.4","72,389","±3,419","18.9%","±0.9","430,190","±10,594","14.7%","±0.4","1,934,953","±20,609","18.0%","±0.2","237,787","±5,366","22.6%","±0.5","51,775","±2,866","15.7%","±0.9","728,294","±11,215","20.9%","±0.3","529,683","±10,158","17.5%","±0.3","119,662","±4,866","13.5%","±0.5","399,838","±7,067","15.0%","±0.3","46,426","±2,911","17.2%","±1.1","209,628","±6,651","13.5%","±0.4"
"        5 or more bedrooms","73,942","±4,089","3.3%","±0.2","10,264","±1,428","3.3%","±0.5","121,112","±5,926","4.1%","±0.2","33,056","±2,726","2.4%","±0.2","603,480","±11,757","4.3%","±0.1","181,016","±5,864","7.7%","±0.3","70,590","±3,715","4.7%","±0.2","21,913","±2,089","5.1%","±0.5","10,951","±1,376","3.5%","±0.4","240,401","±7,554","2.6%","±0.1","302,346","±9,433","7.2%","±0.2","25,302","±1,939","4.7%","±0.4","53,430","±3,401","7.6%","±0.5","219,062","±7,329","4.1%","±0.1","107,136","±4,803","3.8%","±0.2","72,720","±3,393","5.3%","±0.2","74,716","±2,908","5.9%","±0.2","70,350","±3,608","3.6%","±0.2","41,848","±3,279","2.1%","±0.2","26,359","±2,185","3.6%","±0.3","180,697","±5,953","7.4%","±0.2","123,830","±5,187","4.3%","±0.2","167,271","±4,588","3.7%","±0.1","151,405","±4,733","6.3%","±0.2","34,776","±3,260","2.7%","±0.2","115,764","±4,230","4.2%","±0.2","34,528","±2,338","6.9%","±0.5","52,561","±2,922","6.4%","±0.4","48,557","±3,485","4.0%","±0.3","22,031","±2,245","3.5%","±0.4","202,584","±6,502","5.6%","±0.2","21,774","±2,361","2.4%","±0.3","344,718","±7,963","4.2%","±0.1","157,252","±6,397","3.5%","±0.1","26,385","±2,247","7.2%","±0.6","175,243","±6,226","3.4%","±0.1","36,548","±2,427","2.1%","±0.1","64,559","±3,571","3.7%","±0.2","235,715","±6,999","4.2%","±0.1","14,726","±1,700","3.2%","±0.4","86,245","±5,265","3.9%","±0.2","31,608","±1,734","8.2%","±0.5","101,015","±4,937","3.5%","±0.2","387,244","±9,808","3.6%","±0.1","207,060","±5,640","19.6%","±0.5","12,930","±1,055","3.9%","±0.3","238,687","±7,357","6.8%","±0.2","146,160","±5,350","4.8%","±0.2","27,999","±2,541","3.2%","±0.3","97,905","±3,605","3.7%","±0.1","19,876","±1,997","7.3%","±0.7","31,715","±2,819","2.0%","±0.2"
"HOUSING TENURE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Occupied housing units","1,852,518","±12,189","1,852,518","(X)","248,468","±2,841","248,468","(X)","2,519,052","±11,479","2,519,052","(X)","1,142,718","±7,341","1,142,718","(X)","12,944,178","±15,703","12,944,178","(X)","2,108,992","±7,767","2,108,992","(X)","1,357,269","±7,141","1,357,269","(X)","351,085","±3,936","351,085","(X)","281,241","±3,152","281,241","(X)","7,573,456","±23,478","7,573,456","(X)","3,686,135","±15,528","3,686,135","(X)","455,868","±4,824","455,868","(X)","610,872","±4,143","610,872","(X)","4,822,046","±12,932","4,822,046","(X)","2,533,270","±10,440","2,533,270","(X)","1,247,932","±7,106","1,247,932","(X)","1,110,407","±6,778","1,110,407","(X)","1,717,706","±9,131","1,717,706","(X)","1,720,801","±8,997","1,720,801","(X)","531,660","±5,774","531,660","(X)","2,194,657","±9,484","2,194,657","(X)","2,579,398","±8,290","2,579,398","(X)","3,884,153","±13,696","3,884,153","(X)","2,148,725","±7,378","2,148,725","(X)","1,091,245","±8,803","1,091,245","(X)","2,372,190","±10,844","2,372,190","(X)","416,125","±4,426","416,125","(X)","747,562","±4,452","747,562","(X)","1,055,158","±6,433","1,055,158","(X)","520,643","±5,191","520,643","(X)","3,194,519","±10,274","3,194,519","(X)","758,364","±6,296","758,364","(X)","7,209,054","±17,665","7,209,054","(X)","3,882,423","±16,063","3,882,423","(X)","315,134","±3,356","315,134","(X)","4,624,669","±14,929","4,624,669","(X)","1,469,342","±7,193","1,469,342","(X)","1,571,678","±6,691","1,571,678","(X)","4,937,771","±13,721","4,937,771","(X)","408,239","±4,139","408,239","(X)","1,877,887","±10,574","1,877,887","(X)","334,003","±3,659","334,003","(X)","2,556,332","±11,690","2,556,332","(X)","9,535,612","±20,125","9,535,612","(X)","943,147","±4,975","943,147","(X)","254,851","±2,815","254,851","(X)","3,120,692","±13,161","3,120,692","(X)","2,768,076","±8,506","2,768,076","(X)","722,125","±5,656","722,125","(X)","2,326,998","±7,745","2,326,998","(X)","223,619","±4,088","223,619","(X)","1,208,438","±9,900","1,208,438","(X)"
